work_id,instrument_id,has_instrumentation,divisions,time_signature_numerator,time_signature_denominator,current_measure,midi_number,note_name,note_name_without_octave,note_name_just_sharps,note_name_just_flats,duration,length_in_quarter_notes,is_rest,is_grace_note,starting_location,starting_location_of_current_measure,quarter_beats_per_minute,tie_status,verified,note_name_sequence,note_name_without_octave_sequence,note_name_and_duration_sequence,note_name_without_octave_and_duration_sequence,duration_sequence,melodic_sequence,melodic_and_duration_sequence,melodic_sequence_relative
101,1,1,480,4,4,250,56,G#/Ab4,G#/Ab,G#4,Ab4,240,1/2,0,0,478080,478080,120,Not applicable,1,G#/Ab4;C#/Db4;G4;A4;A#/Bb4;B4;A#/Bb4;G#/Ab4;G4;G#/Ab4,G#/Ab;C#/Db;G;A;A#/Bb;B;A#/Bb;G#/Ab;G;G#/Ab,G#/Ab4:1/2;C#/Db4:1/2;G4:1/2;A4:1/2;A#/Bb4;1/2;B4:1/2;A#/Bb4:1/2;G#/Ab4:1/2;G4:1/2;G#/Ab4:1/2,G#/Ab:1/2;C#/Db:1/2;G:1/2;A:1/2;A#/Bb:1/2;B:1/2;A#/Bb:1/2;G#/Ab:1/2;G:1/2;G#/Ab:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,56;49;55;57;58;59;58;56;55;56,56:1/2;49:1/2;55:1/2;57:1/2;58:1/2;59:1/2;58:1/2;56:1/2;55:1/2;56:1/2,-7;6;2;1;1;-1;-2;-1;1;-7
101,1,1,480,4,4,250,49,C#/Db4,C#/Db,C#4,Db4,240,1/2,0,0,478320,478080,120,Not applicable,1,C#/Db4;G4;A4;A#/Bb4;B4;A#/Bb4;G#/Ab4;G4;G#/Ab4;C#/Db4,C#/Db;G;A;A#/Bb;B;A#/Bb;G#/Ab;G;G#/Ab;C#/Db,C#/Db4:1/2;G4:1/2;A4:1/2;A#/Bb4:1/2;B4;1/2;A#/Bb4:1/2;G#/Ab4:1/2;G4:1/2;G#/Ab4:1/2;C#/Db4:1,C#/Db:1/2;G:1/2;A:1/2;A#/Bb:1/2;B:1/2;A#/Bb:1/2;G#/Ab:1/2;G:1/2;G#/Ab:1/2;C#/Db:1,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1,49;55;57;58;59;58;56;55;56;49,49:1/2;55:1/2;57:1/2;58:1/2;59:1/2;58:1/2;56:1/2;55:1/2;56:1/2;49:1,6;2;1;1;-1;-2;-1;1;-7;6
101,1,1,480,4,4,250,55,G4,G,G4,G4,240,1/2,0,0,478800,478080,120,Not applicable,1,G4;A4;A#/Bb4;B4;A#/Bb4;G#/Ab4;G4;G#/Ab4;C#/Db4;G4,G;A;A#/Bb;B;A#/Bb;G#/Ab;G;G#/Ab;C#/Db;G,G4:1/2;A4:1/2;A#/Bb4:1/2;B4:1/2;A#/Bb4;1/2;G#/Ab4:1/2;G4:1/2;G#/Ab4:1/2;C#/Db4:1;G4:1/2,G:1/2;A:1/2;A#/Bb:1/2;B:1/2;A#/Bb:1/2;G#/Ab:1/2;G:1/2;G#/Ab:1/2;C#/Db:1;G:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1;1/2,55;57;58;59;58;56;55;56;49;55,55:1/2;57:1/2;58:1/2;59:1/2;58:1/2;56:1/2;55:1/2;56:1/2;49:1;55:1/2,2;1;1;-1;-2;-1;1;-7;6;1
101,1,1,480,4,4,250,57,A4,A,A4,A4,240,1/2,0,0,479040,478080,120,Not applicable,1,A4;A#/Bb4;B4;A#/Bb4;G#/Ab4;G4;G#/Ab4;C#/Db4;G4;G#/Ab4,A;A#/Bb;B;A#/Bb;G#/Ab;G;G#/Ab;C#/Db;G;G#/Ab,A4:1/2;A#/Bb4:1/2;B4:1/2;A#/Bb4:1/2;G#/Ab4;1/2;G4:1/2;G#/Ab4:1/2;C#/Db4:1;G4:1/2;G#/Ab4:1/2,A:1/2;A#/Bb:1/2;B:1/2;A#/Bb:1/2;G#/Ab:1/2;G:1/2;G#/Ab:1/2;C#/Db:1;G:1/2;G#/Ab:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1;1/2;1/2,57;58;59;58;56;55;56;49;55;56,57:1/2;58:1/2;59:1/2;58:1/2;56:1/2;55:1/2;56:1/2;49:1;55:1/2;56:1/2,1;1;-1;-2;-1;1;-7;6;1;2
101,1,1,480,4,4,250,58,A#/Bb4,A#/Bb,A#4,Bb4,240,1/2,0,0,479280,478080,120,Not applicable,1,A#/Bb4;B4;A#/Bb4;G#/Ab4;G4;G#/Ab4;C#/Db4;G4;G#/Ab4;A#/Bb4,A#/Bb;B;A#/Bb;G#/Ab;G;G#/Ab;C#/Db;G;G#/Ab;A#/Bb,A#/Bb4:1/2;B4:1/2;A#/Bb4:1/2;G#/Ab4:1/2;G4;1/2;G#/Ab4:1/2;C#/Db4:1;G4:1/2;G#/Ab4:1/2;A#/Bb4:1/2,A#/Bb:1/2;B:1/2;A#/Bb:1/2;G#/Ab:1/2;G:1/2;G#/Ab:1/2;C#/Db:1;G:1/2;G#/Ab:1/2;A#/Bb:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1;1/2;1/2;1/2,58;59;58;56;55;56;49;55;56;58,58:1/2;59:1/2;58:1/2;56:1/2;55:1/2;56:1/2;49:1;55:1/2;56:1/2;58:1/2,1;-1;-2;-1;1;-7;6;1;2;1
101,1,1,480,4,4,250,59,B4,B,B4,B4,240,1/2,0,0,479520,478080,120,Not applicable,1,B4;A#/Bb4;G#/Ab4;G4;G#/Ab4;C#/Db4;G4;G#/Ab4;A#/Bb4;B4,B;A#/Bb;G#/Ab;G;G#/Ab;C#/Db;G;G#/Ab;A#/Bb;B,B4:1/2;A#/Bb4:1/2;G#/Ab4:1/2;G4:1/2;G#/Ab4;1/2;C#/Db4:1;G4:1/2;G#/Ab4:1/2;A#/Bb4:1/2;B4:1/2,B:1/2;A#/Bb:1/2;G#/Ab:1/2;G:1/2;G#/Ab:1/2;C#/Db:1;G:1/2;G#/Ab:1/2;A#/Bb:1/2;B:1/2,1/2;1/2;1/2;1/2;1/2;1;1/2;1/2;1/2;1/2,59;58;56;55;56;49;55;56;58;59,59:1/2;58:1/2;56:1/2;55:1/2;56:1/2;49:1;55:1/2;56:1/2;58:1/2;59:1/2,-1;-2;-1;1;-7;6;1;2;1;-1
101,1,1,480,4,4,250,58,A#/Bb4,A#/Bb,A#4,Bb4,240,1/2,0,0,479760,478080,120,Not applicable,1,A#/Bb4;G#/Ab4;G4;G#/Ab4;C#/Db4;G4;G#/Ab4;A#/Bb4;B4;A#/Bb4,A#/Bb;G#/Ab;G;G#/Ab;C#/Db;G;G#/Ab;A#/Bb;B;A#/Bb,A#/Bb4:1/2;G#/Ab4:1/2;G4:1/2;G#/Ab4:1/2;C#/Db4;1;G4:1/2;G#/Ab4:1/2;A#/Bb4:1/2;B4:1/2;A#/Bb4:1/2,A#/Bb:1/2;G#/Ab:1/2;G:1/2;G#/Ab:1/2;C#/Db:1;G:1/2;G#/Ab:1/2;A#/Bb:1/2;B:1/2;A#/Bb:1/2,1/2;1/2;1/2;1/2;1;1/2;1/2;1/2;1/2;1/2,58;56;55;56;49;55;56;58;59;58,58:1/2;56:1/2;55:1/2;56:1/2;49:1;55:1/2;56:1/2;58:1/2;59:1/2;58:1/2,-2;-1;1;-7;6;1;2;1;-1;-2
101,1,1,480,4,4,251,56,G#/Ab4,G#/Ab,G#4,Ab4,240,1/2,0,0,480000,480000,120,Not applicable,1,G#/Ab4;G4;G#/Ab4;C#/Db4;G4;G#/Ab4;A#/Bb4;B4;A#/Bb4;G#/Ab4,G#/Ab;G;G#/Ab;C#/Db;G;G#/Ab;A#/Bb;B;A#/Bb;G#/Ab,G#/Ab4:1/2;G4:1/2;G#/Ab4:1/2;C#/Db4:1;G4;1/2;G#/Ab4:1/2;A#/Bb4:1/2;B4:1/2;A#/Bb4:1/2;G#/Ab4:1/2,G#/Ab:1/2;G:1/2;G#/Ab:1/2;C#/Db:1;G:1/2;G#/Ab:1/2;A#/Bb:1/2;B:1/2;A#/Bb:1/2;G#/Ab:1/2,1/2;1/2;1/2;1;1/2;1/2;1/2;1/2;1/2;1/2,56;55;56;49;55;56;58;59;58;56,56:1/2;55:1/2;56:1/2;49:1;55:1/2;56:1/2;58:1/2;59:1/2;58:1/2;56:1/2,-1;1;-7;6;1;2;1;-1;-2;1
101,1,1,480,4,4,251,55,G4,G,G4,G4,240,1/2,0,0,480240,480000,120,Not applicable,1,G4;G#/Ab4;C#/Db4;G4;G#/Ab4;A#/Bb4;B4;A#/Bb4;G#/Ab4;A4,G;G#/Ab;C#/Db;G;G#/Ab;A#/Bb;B;A#/Bb;G#/Ab;A,G4:1/2;G#/Ab4:1/2;C#/Db4:1;G4:1/2;G#/Ab4;1/2;A#/Bb4:1/2;B4:1/2;A#/Bb4:1/2;G#/Ab4:1/2;A4:1/2,G:1/2;G#/Ab:1/2;C#/Db:1;G:1/2;G#/Ab:1/2;A#/Bb:1/2;B:1/2;A#/Bb:1/2;G#/Ab:1/2;A:1/2,1/2;1/2;1;1/2;1/2;1/2;1/2;1/2;1/2;1/2,55;56;49;55;56;58;59;58;56;57,55:1/2;56:1/2;49:1;55:1/2;56:1/2;58:1/2;59:1/2;58:1/2;56:1/2;57:1/2,1;-7;6;1;2;1;-1;-2;1;1
101,1,1,480,4,4,251,56,G#/Ab4,G#/Ab,G#4,Ab4,240,1/2,0,0,480480,480000,120,Not applicable,1,G#/Ab4;C#/Db4;G4;G#/Ab4;A#/Bb4;B4;A#/Bb4;G#/Ab4;A4;A#/Bb4,G#/Ab;C#/Db;G;G#/Ab;A#/Bb;B;A#/Bb;G#/Ab;A;A#/Bb,G#/Ab4:1/2;C#/Db4:1;G4:1/2;G#/Ab4:1/2;A#/Bb4;1/2;B4:1/2;A#/Bb4:1/2;G#/Ab4:1/2;A4:1/2;A#/Bb4:1/2,G#/Ab:1/2;C#/Db:1;G:1/2;G#/Ab:1/2;A#/Bb:1/2;B:1/2;A#/Bb:1/2;G#/Ab:1/2;A:1/2;A#/Bb:1/2,1/2;1;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,56;49;55;56;58;59;58;56;57;58,56:1/2;49:1;55:1/2;56:1/2;58:1/2;59:1/2;58:1/2;56:1/2;57:1/2;58:1/2,-7;6;1;2;1;-1;-2;1;1;-2
101,1,1,480,4,4,251,49,C#/Db4,C#/Db,C#4,Db4,480,1,0,0,480720,480000,120,Not applicable,1,C#/Db4;G4;G#/Ab4;A#/Bb4;B4;A#/Bb4;G#/Ab4;A4;A#/Bb4;G#/Ab4,C#/Db;G;G#/Ab;A#/Bb;B;A#/Bb;G#/Ab;A;A#/Bb;G#/Ab,C#/Db4:1;G4:1/2;G#/Ab4:1/2;A#/Bb4:1/2;B4;1/2;A#/Bb4:1/2;G#/Ab4:1/2;A4:1/2;A#/Bb4:1/2;G#/Ab4:1/2,C#/Db:1;G:1/2;G#/Ab:1/2;A#/Bb:1/2;B:1/2;A#/Bb:1/2;G#/Ab:1/2;A:1/2;A#/Bb:1/2;G#/Ab:1/2,1;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,49;55;56;58;59;58;56;57;58;56,49:1;55:1/2;56:1/2;58:1/2;59:1/2;58:1/2;56:1/2;57:1/2;58:1/2;56:1/2,6;1;2;1;-1;-2;1;1;-2;-1
101,1,1,480,4,4,251,55,G4,G,G4,G4,240,1/2,0,0,481200,480000,120,Not applicable,1,G4;G#/Ab4;A#/Bb4;B4;A#/Bb4;G#/Ab4;A4;A#/Bb4;G#/Ab4;G4,G;G#/Ab;A#/Bb;B;A#/Bb;G#/Ab;A;A#/Bb;G#/Ab;G,G4:1/2;G#/Ab4:1/2;A#/Bb4:1/2;B4:1/2;A#/Bb4;1/2;G#/Ab4:1/2;A4:1/2;A#/Bb4:1/2;G#/Ab4:1/2;G4:1/2,G:1/2;G#/Ab:1/2;A#/Bb:1/2;B:1/2;A#/Bb:1/2;G#/Ab:1/2;A:1/2;A#/Bb:1/2;G#/Ab:1/2;G:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,55;56;58;59;58;56;57;58;56;55,55:1/2;56:1/2;58:1/2;59:1/2;58:1/2;56:1/2;57:1/2;58:1/2;56:1/2;55:1/2,1;2;1;-1;-2;1;1;-2;-1;-6
101,1,1,480,4,4,251,56,G#/Ab4,G#/Ab,G#4,Ab4,240,1/2,0,0,481440,480000,120,Not applicable,1,G#/Ab4;A#/Bb4;B4;A#/Bb4;G#/Ab4;A4;A#/Bb4;G#/Ab4;G4;C#/Db4,G#/Ab;A#/Bb;B;A#/Bb;G#/Ab;A;A#/Bb;G#/Ab;G;C#/Db,G#/Ab4:1/2;A#/Bb4:1/2;B4:1/2;A#/Bb4:1/2;G#/Ab4;1/2;A4:1/2;A#/Bb4:1/2;G#/Ab4:1/2;G4:1/2;C#/Db4:1/2,G#/Ab:1/2;A#/Bb:1/2;B:1/2;A#/Bb:1/2;G#/Ab:1/2;A:1/2;A#/Bb:1/2;G#/Ab:1/2;G:1/2;C#/Db:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,56;58;59;58;56;57;58;56;55;49,56:1/2;58:1/2;59:1/2;58:1/2;56:1/2;57:1/2;58:1/2;56:1/2;55:1/2;49:1/2,2;1;-1;-2;1;1;-2;-1;-6;0
101,1,1,480,4,4,251,58,A#/Bb4,A#/Bb,A#4,Bb4,240,1/2,0,0,481680,480000,120,Not applicable,1,A#/Bb4;B4;A#/Bb4;G#/Ab4;A4;A#/Bb4;G#/Ab4;G4;C#/Db4;C#/Db4,A#/Bb;B;A#/Bb;G#/Ab;A;A#/Bb;G#/Ab;G;C#/Db;C#/Db,A#/Bb4:1/2;B4:1/2;A#/Bb4:1/2;G#/Ab4:1/2;A4;1/2;A#/Bb4:1/2;G#/Ab4:1/2;G4:1/2;C#/Db4:1/2;C#/Db4:2,A#/Bb:1/2;B:1/2;A#/Bb:1/2;G#/Ab:1/2;A:1/2;A#/Bb:1/2;G#/Ab:1/2;G:1/2;C#/Db:1/2;C#/Db:2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;2,58;59;58;56;57;58;56;55;49;49,58:1/2;59:1/2;58:1/2;56:1/2;57:1/2;58:1/2;56:1/2;55:1/2;49:1/2;49:2,1;-1;-2;1;1;-2;-1;-6;0;6
101,1,1,480,4,4,252,59,B4,B,B4,B4,240,1/2,0,0,481920,481920,120,Not applicable,1,B4;A#/Bb4;G#/Ab4;A4;A#/Bb4;G#/Ab4;G4;C#/Db4;C#/Db4;G4,B;A#/Bb;G#/Ab;A;A#/Bb;G#/Ab;G;C#/Db;C#/Db;G,B4:1/2;A#/Bb4:1/2;G#/Ab4:1/2;A4:1/2;A#/Bb4;1/2;G#/Ab4:1/2;G4:1/2;C#/Db4:1/2;C#/Db4:2;G4:1/2,B:1/2;A#/Bb:1/2;G#/Ab:1/2;A:1/2;A#/Bb:1/2;G#/Ab:1/2;G:1/2;C#/Db:1/2;C#/Db:2;G:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;2;1/2,59;58;56;57;58;56;55;49;49;55,59:1/2;58:1/2;56:1/2;57:1/2;58:1/2;56:1/2;55:1/2;49:1/2;49:2;55:1/2,-1;-2;1;1;-2;-1;-6;0;6;1
101,1,1,480,4,4,252,58,A#/Bb4,A#/Bb,A#4,Bb4,240,1/2,0,0,482160,481920,120,Not applicable,1,A#/Bb4;G#/Ab4;A4;A#/Bb4;G#/Ab4;G4;C#/Db4;C#/Db4;G4;G#/Ab4,A#/Bb;G#/Ab;A;A#/Bb;G#/Ab;G;C#/Db;C#/Db;G;G#/Ab,A#/Bb4:1/2;G#/Ab4:1/2;A4:1/2;A#/Bb4:1/2;G#/Ab4;1/2;G4:1/2;C#/Db4:1/2;C#/Db4:2;G4:1/2;G#/Ab4:1/2,A#/Bb:1/2;G#/Ab:1/2;A:1/2;A#/Bb:1/2;G#/Ab:1/2;G:1/2;C#/Db:1/2;C#/Db:2;G:1/2;G#/Ab:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;2;1/2;1/2,58;56;57;58;56;55;49;49;55;56,58:1/2;56:1/2;57:1/2;58:1/2;56:1/2;55:1/2;49:1/2;49:2;55:1/2;56:1/2,-2;1;1;-2;-1;-6;0;6;1;2
101,1,1,480,4,4,252,56,G#/Ab4,G#/Ab,G#4,Ab4,240,1/2,0,0,482400,481920,120,Not applicable,1,G#/Ab4;A4;A#/Bb4;G#/Ab4;G4;C#/Db4;C#/Db4;G4;G#/Ab4;A#/Bb4,G#/Ab;A;A#/Bb;G#/Ab;G;C#/Db;C#/Db;G;G#/Ab;A#/Bb,G#/Ab4:1/2;A4:1/2;A#/Bb4:1/2;G#/Ab4:1/2;G4;1/2;C#/Db4:1/2;C#/Db4:2;G4:1/2;G#/Ab4:1/2;A#/Bb4:1/2,G#/Ab:1/2;A:1/2;A#/Bb:1/2;G#/Ab:1/2;G:1/2;C#/Db:1/2;C#/Db:2;G:1/2;G#/Ab:1/2;A#/Bb:1/2,1/2;1/2;1/2;1/2;1/2;1/2;2;1/2;1/2;1/2,56;57;58;56;55;49;49;55;56;58,56:1/2;57:1/2;58:1/2;56:1/2;55:1/2;49:1/2;49:2;55:1/2;56:1/2;58:1/2,1;1;-2;-1;-6;0;6;1;2;-7
101,1,1,480,4,4,252,57,A4,A,A4,A4,240,1/2,0,0,482640,481920,120,Not applicable,1,A4;A#/Bb4;G#/Ab4;G4;C#/Db4;C#/Db4;G4;G#/Ab4;A#/Bb4;D#/Eb4,A;A#/Bb;G#/Ab;G;C#/Db;C#/Db;G;G#/Ab;A#/Bb;D#/Eb,A4:1/2;A#/Bb4:1/2;G#/Ab4:1/2;G4:1/2;C#/Db4;1/2;C#/Db4:2;G4:1/2;G#/Ab4:1/2;A#/Bb4:1/2;D#/Eb4:1/2,A:1/2;A#/Bb:1/2;G#/Ab:1/2;G:1/2;C#/Db:1/2;C#/Db:2;G:1/2;G#/Ab:1/2;A#/Bb:1/2;D#/Eb:1/2,1/2;1/2;1/2;1/2;1/2;2;1/2;1/2;1/2;1/2,57;58;56;55;49;49;55;56;58;51,57:1/2;58:1/2;56:1/2;55:1/2;49:1/2;49:2;55:1/2;56:1/2;58:1/2;51:1/2,1;-2;-1;-6;0;6;1;2;-7;4
101,1,1,480,4,4,252,58,A#/Bb4,A#/Bb,A#4,Bb4,240,1/2,0,0,482880,481920,120,Not applicable,1,A#/Bb4;G#/Ab4;G4;C#/Db4;C#/Db4;G4;G#/Ab4;A#/Bb4;D#/Eb4;G4,A#/Bb;G#/Ab;G;C#/Db;C#/Db;G;G#/Ab;A#/Bb;D#/Eb;G,A#/Bb4:1/2;G#/Ab4:1/2;G4:1/2;C#/Db4:1/2;C#/Db4;2;G4:1/2;G#/Ab4:1/2;A#/Bb4:1/2;D#/Eb4:1/2;G4:1/2,A#/Bb:1/2;G#/Ab:1/2;G:1/2;C#/Db:1/2;C#/Db:2;G:1/2;G#/Ab:1/2;A#/Bb:1/2;D#/Eb:1/2;G:1/2,1/2;1/2;1/2;1/2;2;1/2;1/2;1/2;1/2;1/2,58;56;55;49;49;55;56;58;51;55,58:1/2;56:1/2;55:1/2;49:1/2;49:2;55:1/2;56:1/2;58:1/2;51:1/2;55:1/2,-2;-1;-6;0;6;1;2;-7;4;1
101,1,1,480,4,4,252,56,G#/Ab4,G#/Ab,G#4,Ab4,240,1/2,0,0,483120,481920,120,Not applicable,1,G#/Ab4;G4;C#/Db4;C#/Db4;G4;G#/Ab4;A#/Bb4;D#/Eb4;G4;G#/Ab4,G#/Ab;G;C#/Db;C#/Db;G;G#/Ab;A#/Bb;D#/Eb;G;G#/Ab,G#/Ab4:1/2;G4:1/2;C#/Db4:1/2;C#/Db4:2;G4;1/2;G#/Ab4:1/2;A#/Bb4:1/2;D#/Eb4:1/2;G4:1/2;G#/Ab4:1/2,G#/Ab:1/2;G:1/2;C#/Db:1/2;C#/Db:2;G:1/2;G#/Ab:1/2;A#/Bb:1/2;D#/Eb:1/2;G:1/2;G#/Ab:1/2,1/2;1/2;1/2;2;1/2;1/2;1/2;1/2;1/2;1/2,56;55;49;49;55;56;58;51;55;56,56:1/2;55:1/2;49:1/2;49:2;55:1/2;56:1/2;58:1/2;51:1/2;55:1/2;56:1/2,-1;-6;0;6;1;2;-7;4;1;-2
101,1,1,480,4,4,252,55,G4,G,G4,G4,240,1/2,0,0,483360,481920,120,Not applicable,1,G4;C#/Db4;C#/Db4;G4;G#/Ab4;A#/Bb4;D#/Eb4;G4;G#/Ab4;F#/Gb4,G;C#/Db;C#/Db;G;G#/Ab;A#/Bb;D#/Eb;G;G#/Ab;F#/Gb,G4:1/2;C#/Db4:1/2;C#/Db4:2;G4:1/2;G#/Ab4;1/2;A#/Bb4:1/2;D#/Eb4:1/2;G4:1/2;G#/Ab4:1/2;F#/Gb4:1/2,G:1/2;C#/Db:1/2;C#/Db:2;G:1/2;G#/Ab:1/2;A#/Bb:1/2;D#/Eb:1/2;G:1/2;G#/Ab:1/2;F#/Gb:1/2,1/2;1/2;2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,55;49;49;55;56;58;51;55;56;54,55:1/2;49:1/2;49:2;55:1/2;56:1/2;58:1/2;51:1/2;55:1/2;56:1/2;54:1/2,-6;0;6;1;2;-7;4;1;-2;-1
101,1,1,480,4,4,252,49,C#/Db4,C#/Db,C#4,Db4,240,1/2,0,0,483600,481920,120,Start tied note,1,C#/Db4;C#/Db4;G4;G#/Ab4;A#/Bb4;D#/Eb4;G4;G#/Ab4;F#/Gb4;F4,C#/Db;C#/Db;G;G#/Ab;A#/Bb;D#/Eb;G;G#/Ab;F#/Gb;F,C#/Db4:1/2;C#/Db4:2;G4:1/2;G#/Ab4:1/2;A#/Bb4;1/2;D#/Eb4:1/2;G4:1/2;G#/Ab4:1/2;F#/Gb4:1/2;F4:1/2,C#/Db:1/2;C#/Db:2;G:1/2;G#/Ab:1/2;A#/Bb:1/2;D#/Eb:1/2;G:1/2;G#/Ab:1/2;F#/Gb:1/2;F:1/2,1/2;2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,49;49;55;56;58;51;55;56;54;53,49:1/2;49:2;55:1/2;56:1/2;58:1/2;51:1/2;55:1/2;56:1/2;54:1/2;53:1/2,0;6;1;2;-7;4;1;-2;-1;-1
101,1,1,480,4,4,253,49,C#/Db4,C#/Db,C#4,Db4,960,2,0,0,483840,483840,120,End tied note,1,C#/Db4;G4;G#/Ab4;A#/Bb4;D#/Eb4;G4;G#/Ab4;F#/Gb4;F4;E4,C#/Db;G;G#/Ab;A#/Bb;D#/Eb;G;G#/Ab;F#/Gb;F;E,C#/Db4:2;G4:1/2;G#/Ab4:1/2;A#/Bb4:1/2;D#/Eb4;1/2;G4:1/2;G#/Ab4:1/2;F#/Gb4:1/2;F4:1/2;E4:1/2,C#/Db:2;G:1/2;G#/Ab:1/2;A#/Bb:1/2;D#/Eb:1/2;G:1/2;G#/Ab:1/2;F#/Gb:1/2;F:1/2;E:1/2,2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,49;55;56;58;51;55;56;54;53;52,49:2;55:1/2;56:1/2;58:1/2;51:1/2;55:1/2;56:1/2;54:1/2;53:1/2;52:1/2,6;1;2;-7;4;1;-2;-1;-1;-1
101,1,1,480,4,4,253,55,G4,G,G4,G4,240,1/2,0,0,484800,483840,120,Not applicable,1,G4;G#/Ab4;A#/Bb4;D#/Eb4;G4;G#/Ab4;F#/Gb4;F4;E4;D#/Eb4,G;G#/Ab;A#/Bb;D#/Eb;G;G#/Ab;F#/Gb;F;E;D#/Eb,G4:1/2;G#/Ab4:1/2;A#/Bb4:1/2;D#/Eb4:1/2;G4;1/2;G#/Ab4:1/2;F#/Gb4:1/2;F4:1/2;E4:1/2;D#/Eb4:1/2,G:1/2;G#/Ab:1/2;A#/Bb:1/2;D#/Eb:1/2;G:1/2;G#/Ab:1/2;F#/Gb:1/2;F:1/2;E:1/2;D#/Eb:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,55;56;58;51;55;56;54;53;52;51,55:1/2;56:1/2;58:1/2;51:1/2;55:1/2;56:1/2;54:1/2;53:1/2;52:1/2;51:1/2,1;2;-7;4;1;-2;-1;-1;-1;1
101,1,1,480,4,4,253,56,G#/Ab4,G#/Ab,G#4,Ab4,240,1/2,0,0,485040,483840,120,Not applicable,1,G#/Ab4;A#/Bb4;D#/Eb4;G4;G#/Ab4;F#/Gb4;F4;E4;D#/Eb4;E4,G#/Ab;A#/Bb;D#/Eb;G;G#/Ab;F#/Gb;F;E;D#/Eb;E,G#/Ab4:1/2;A#/Bb4:1/2;D#/Eb4:1/2;G4:1/2;G#/Ab4;1/2;F#/Gb4:1/2;F4:1/2;E4:1/2;D#/Eb4:1/2;E4:1/2,G#/Ab:1/2;A#/Bb:1/2;D#/Eb:1/2;G:1/2;G#/Ab:1/2;F#/Gb:1/2;F:1/2;E:1/2;D#/Eb:1/2;E:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,56;58;51;55;56;54;53;52;51;52,56:1/2;58:1/2;51:1/2;55:1/2;56:1/2;54:1/2;53:1/2;52:1/2;51:1/2;52:1/2,2;-7;4;1;-2;-1;-1;-1;1;3
101,1,1,480,4,4,253,58,A#/Bb4,A#/Bb,A#4,Bb4,240,1/2,0,0,485280,483840,120,Not applicable,1,A#/Bb4;D#/Eb4;G4;G#/Ab4;F#/Gb4;F4;E4;D#/Eb4;E4;G4,A#/Bb;D#/Eb;G;G#/Ab;F#/Gb;F;E;D#/Eb;E;G,A#/Bb4:1/2;D#/Eb4:1/2;G4:1/2;G#/Ab4:1/2;F#/Gb4;1/2;F4:1/2;E4:1/2;D#/Eb4:1/2;E4:1/2;G4:1/2,A#/Bb:1/2;D#/Eb:1/2;G:1/2;G#/Ab:1/2;F#/Gb:1/2;F:1/2;E:1/2;D#/Eb:1/2;E:1/2;G:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,58;51;55;56;54;53;52;51;52;55,58:1/2;51:1/2;55:1/2;56:1/2;54:1/2;53:1/2;52:1/2;51:1/2;52:1/2;55:1/2,-7;4;1;-2;-1;-1;-1;1;3;-3
101,1,1,480,4,4,253,51,D#/Eb4,D#/Eb,D#4,Eb4,240,1/2,0,0,485520,483840,120,Not applicable,1,D#/Eb4;G4;G#/Ab4;F#/Gb4;F4;E4;D#/Eb4;E4;G4;E4,D#/Eb;G;G#/Ab;F#/Gb;F;E;D#/Eb;E;G;E,D#/Eb4:1/2;G4:1/2;G#/Ab4:1/2;F#/Gb4:1/2;F4;1/2;E4:1/2;D#/Eb4:1/2;E4:1/2;G4:1/2;E4:1/2,D#/Eb:1/2;G:1/2;G#/Ab:1/2;F#/Gb:1/2;F:1/2;E:1/2;D#/Eb:1/2;E:1/2;G:1/2;E:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,51;55;56;54;53;52;51;52;55;52,51:1/2;55:1/2;56:1/2;54:1/2;53:1/2;52:1/2;51:1/2;52:1/2;55:1/2;52:1/2,4;1;-2;-1;-1;-1;1;3;-3;1
